PROB_NAME,MACHINE,PROB_SIZE,NUMBER_CORES,ALG_TIME,TOTAL_TIME
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,65536,16,0.010500803,0.011419136
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,131072,16,0.021835119,0.023614441
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,262144,16,0.042068592,0.045466326
BINARY_SEARCH,Intel(R) Xeon(R) CPU E5-2620 v3 @ 2.40GHz,524288,16,0.097938184,0.104224028
LAB 207 Data,,,,0,0
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,0,3.35E-07,4.59E-05
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,0,3.79E-07,4.44E-05
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,0,5.46E-07,5.09E-05
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,0,9.75E-07,4.67E-05
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,0,6.68E-06,5.15E-05
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,0,3.04E-05,8.05E-05
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,0,7.58E-05,0.000123298
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,0,0.000174555,0.000233773
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,0,0.000358008,0.000406152
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,0,0.000749369,0.000802264
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,0,0.001445592,0.001515311
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,0,0.002926757,0.003017309
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,0,0.005837477,0.005972316
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,0,0.011711194,0.011934927
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,0,0.023376234,0.02377595
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,0,0.044982944,0.045739945
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,262144,0,0.088463177,0.089899274
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,524288,0,0.176589063,0.179110591
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4,2,7.35E-05,0.000117275
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8,2,7.27E-05,0.000116661
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16,2,5.97E-05,1.03E-04
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32,2,6.75E-05,0.000111087
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,64,2,6.91E-05,0.000114462
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,128,2,9.02E-05,0.000135907
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,256,2,9.92E-05,0.000143471
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,512,2,0.000119995,0.000167733
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,1024,2,0.000145333,0.000206356
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,2048,2,0.000191839,0.000257447
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,4096,2,0.000425049,0.000514099
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,8192,2,0.000891097,0.001041192
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,16384,2,0.001479257,0.001712709
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,32768,2,0.002142322,0.002571756
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,65536,2,0.004546274,0.005390062
BINARY_SEARCH,Intel(R) Core(TM) i5-4590 CPU @ 3.30GHz,131072,2,0.008980783,0.01058848
